City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
386,Hovd,MN,2021-10-25 22:13:14,48.0056,91.6419,32.85,52,9,0.65
387,Sanawad,IN,2021-10-25 22:13:14,22.1833,76.0667,72.03,63,15,2.71
388,Tupelo,US,2021-10-25 22:12:07,34.2576,-88.7034,76.98,56,1,12.66
389,Kushmurun,KZ,2021-10-25 22:13:15,52.4503,64.6311,39.34,94,100,13.35
390,Goderich,CA,2021-10-25 22:13:15,43.7501,-81.7165,44.91,89,100,24.81
391,Asosa,ET,2021-10-25 22:13:15,10.0667,34.5333,63.52,69,42,4.99
392,Pestovo,RU,2021-10-25 22:13:16,58.5938,35.8024,37.81,87,100,10.96
393,Lakes Entrance,AU,2021-10-25 22:13:16,-37.8811,147.981,59.16,65,44,2.37
394,Amga,RU,2021-10-25 22:13:16,60.8953,131.9608,29.79,99,100,2.66
395,Neryungri,RU,2021-10-25 22:13:17,56.6709,124.6491,25.61,97,100,3.22
396,Vangaindrano,MG,2021-10-25 22:13:17,-23.35,47.6,72.14,90,4,3.67
397,Bonavista,CA,2021-10-25 22:13:17,48.6499,-53.1147,41.11,64,93,20.45
398,Alofi,NU,2021-10-25 22:13:18,-19.0595,-169.9187,77.05,73,44,16.24
399,San Antonio,US,2021-10-25 22:13:18,29.4241,-98.4936,92.39,62,20,8.05
400,Along,IN,2021-10-25 22:13:18,28.1667,94.7667,60.71,97,22,2.19
401,Lac Du Bonnet,CA,2021-10-25 22:13:19,50.2536,-96.0612,48.58,51,5,10.27
402,Vihari,PK,2021-10-25 22:13:19,30.0333,72.35,65.25,50,0,2.24
403,Bilibino,RU,2021-10-25 22:13:19,68.0546,166.4372,-14.48,94,98,2.39
404,Chivasso,IT,2021-10-25 22:13:20,45.1894,7.8872,54.25,81,75,4.61
405,Koumac,NC,2021-10-25 22:09:29,-20.5667,164.2833,77.27,59,8,2.77
406,Narasannapeta,IN,2021-10-25 22:13:20,18.4167,84.05,72.1,81,2,4.54
407,Mogadishu,SO,2021-10-25 22:13:20,2.0371,45.3438,79.07,81,36,9.91
408,Homer,US,2021-10-25 22:13:21,59.6425,-151.5483,42.69,77,40,5.75
409,Dunedin,NZ,2021-10-25 22:13:21,-45.8742,170.5036,54.68,86,100,9.08
410,San Policarpo,PH,2021-10-25 22:13:21,12.1791,125.5072,80.1,83,99,10.04
411,Mattawa,US,2021-10-25 22:13:22,46.7379,-119.9028,63.12,41,97,18.99
412,Denpasar,ID,2021-10-25 22:13:22,-8.65,115.2167,76.71,88,40,1.14
413,Kloulklubed,PW,2021-10-25 22:13:22,7.0419,134.2556,77.5,61,27,8.25
414,Cidreira,BR,2021-10-25 22:13:23,-30.1811,-50.2056,66.0,78,0,8.84
415,Nanakuli,US,2021-10-25 22:13:23,21.3906,-158.1547,87.75,49,75,12.66
416,Salisbury,GB,2021-10-25 22:13:23,51.0693,-1.7957,53.47,94,0,2.3
417,Derzhavinsk,KZ,2021-10-25 22:13:23,51.1,66.3167,46.58,54,100,13.82
418,Jiaozuo,CN,2021-10-25 22:13:24,35.2397,113.2331,58.59,63,100,4.56
419,Agadir,MA,2021-10-25 22:13:24,30.4202,-9.5982,64.85,85,0,6.24
420,Huilong,CN,2021-10-25 22:13:24,31.8111,121.655,64.99,70,64,2.68
421,Gigmoto,PH,2021-10-25 22:13:25,13.7796,124.39,80.51,83,99,8.5
422,Markivka,UA,2021-10-25 22:13:25,49.5229,39.5705,32.16,59,8,1.72
423,Biak,ID,2021-10-25 22:13:25,-0.9131,122.8766,76.68,85,100,0.25
424,Tomatlan,MX,2021-10-25 22:13:26,19.9333,-105.25,81.41,80,100,1.21
425,Poum,NC,2021-10-25 22:13:26,-20.2333,164.0167,76.01,68,6,15.97
426,Comodoro Rivadavia,AR,2021-10-25 22:13:20,-45.8667,-67.5,60.66,31,0,21.85
427,Labuan,MY,2021-10-25 22:09:19,5.2767,115.2417,77.16,80,99,8.14
428,Sao Joao Da Barra,BR,2021-10-25 22:13:26,-21.6403,-41.0511,71.28,85,99,9.95
429,Goianesia,BR,2021-10-25 22:13:27,-15.3175,-49.1175,76.03,75,96,4.68
430,Becerril,CO,2021-10-25 22:13:27,9.7041,-73.2793,81.93,84,75,3.18
431,Roald,NO,2021-10-25 22:13:27,62.5833,6.1333,50.32,76,90,11.5
432,Bad Hofgastein,AT,2021-10-25 22:12:09,47.1667,13.1,45.34,90,100,2.86
433,Bavly,RU,2021-10-25 22:13:28,54.393,53.2602,28.85,78,19,6.11
434,Mataram,ID,2021-10-25 22:13:28,-8.5833,116.1167,77.81,79,94,5.1
435,College,US,2021-10-25 22:13:28,64.8569,-147.8028,30.58,91,90,0.0
436,Ende,ID,2021-10-25 22:13:29,-8.8432,121.6623,79.11,87,74,2.39
437,Kidal,ML,2021-10-25 22:09:38,18.4411,1.4078,88.0,13,81,5.88
438,Preobrazheniye,RU,2021-10-25 22:13:29,42.9019,133.9064,47.12,80,31,4.94
439,Hualmay,PE,2021-10-25 22:13:29,-11.0964,-77.6139,66.36,74,37,9.01
440,Xuanzhou,CN,2021-10-25 22:13:30,30.9525,118.7553,53.37,86,5,1.99
441,Varhaug,NO,2021-10-25 22:13:30,58.6147,5.6457,50.9,84,86,13.69
442,Mehamn,NO,2021-10-25 22:13:30,71.0357,27.8492,32.04,88,83,24.52
443,Guerrero Negro,MX,2021-10-25 22:13:31,27.9769,-114.0611,71.13,62,22,17.16
444,Lowestoft,GB,2021-10-25 22:13:31,52.4752,1.7516,50.16,90,74,10.58
445,Pulivendla,IN,2021-10-25 22:13:31,14.4167,78.2333,74.79,77,38,3.85
446,Banda Aceh,ID,2021-10-25 22:13:32,5.5577,95.3222,78.3,82,100,6.64
447,Libreville,GA,2021-10-25 22:13:32,0.3925,9.4537,77.02,94,40,9.22
448,Cabatuan,PH,2021-10-25 22:13:32,10.8794,122.486,74.8,94,81,6.44
449,Stornoway,GB,2021-10-25 22:13:32,58.2093,-6.3865,46.36,87,20,10.36
450,Harqalah,TN,2021-10-25 22:13:33,36.0303,10.509,69.66,88,40,12.66
451,Kotelnich,RU,2021-10-25 22:13:33,58.3089,48.348,30.72,81,98,9.75
452,Oga,IT,2021-10-25 22:13:33,46.4631,10.347,34.68,60,81,1.32
453,Zeya,RU,2021-10-25 22:13:34,53.75,127.2667,34.02,92,100,2.84
454,Katobu,ID,2021-10-25 22:13:34,-4.9408,122.5276,76.05,90,98,2.93
455,Cascais,PT,2021-10-25 22:13:34,38.6979,-9.4215,62.51,72,0,10.0
456,West Wendover,US,2021-10-25 22:13:35,40.7391,-114.0733,45.61,76,90,24.16
457,Santa Rosa,PH,2021-10-25 22:13:35,14.3122,121.1114,78.85,78,66,7.61
458,Kuching,MY,2021-10-25 22:12:33,1.55,110.3333,77.22,94,40,2.3
459,Singaraja,ID,2021-10-25 22:13:35,-8.112,115.0882,76.96,83,87,3.29
460,Petropavlovsk-Kamchatskiy,RU,2021-10-25 22:13:36,53.0452,158.6483,32.59,75,40,4.47
461,Norman Wells,CA,2021-10-25 22:13:36,65.282,-126.8329,23.04,100,90,4.61
462,Meulaboh,ID,2021-10-25 22:13:36,4.1363,96.1285,74.64,91,97,3.83
463,Lamar,US,2021-10-25 22:13:37,33.6668,-95.5836,85.66,42,1,5.75
464,Altea,ES,2021-10-25 22:13:37,38.5989,-0.0514,64.69,74,65,3.69
465,Griffith,US,2021-10-25 22:08:56,41.5284,-87.4237,53.71,80,90,1.99
466,Colac,AU,2021-10-25 22:13:37,-38.3333,143.5833,55.17,71,1,3.22
467,Dingle,PH,2021-10-25 22:13:38,10.9995,122.6711,75.34,93,94,5.55
468,Ghanzi,BW,2021-10-25 22:13:38,-21.5667,21.7833,71.98,52,1,8.05
469,Dinguiraye,GN,2021-10-25 22:13:38,11.3,-10.7167,74.93,78,76,2.04
470,Asmara,ER,2021-10-25 22:13:39,15.3333,38.9333,59.41,71,13,1.83
471,Hokitika,NZ,2021-10-25 22:13:39,-42.7167,170.9667,55.87,94,100,4.14
472,Chaman,PK,2021-10-25 22:13:39,30.9236,66.4512,61.02,19,92,7.36
473,Launceston,AU,2021-10-25 22:13:40,-41.45,147.1667,53.8,74,90,5.01
474,Motygino,RU,2021-10-25 22:13:40,58.1831,94.7592,40.8,75,98,15.86
475,Sangueya,GN,2021-10-25 22:13:40,10.7,-14.3667,75.52,94,68,2.01
476,Jining,CN,2021-10-25 22:13:41,35.405,116.5814,52.59,75,91,5.48
477,Kota Belud,MY,2021-10-25 22:13:41,6.351,116.4305,76.86,90,95,3.94
478,Surt,LY,2021-10-25 22:13:41,31.2089,16.5887,72.9,70,5,6.78
479,Abilene,US,2021-10-25 22:12:31,32.4487,-99.7331,95.49,26,1,1.99
480,Waynesboro,US,2021-10-25 22:13:42,38.0685,-78.8895,67.55,75,90,16.11
481,Hami,CN,2021-10-25 22:13:42,42.8,93.45,46.08,35,0,7.11
482,Zimbor,RO,2021-10-25 22:13:42,47.0,23.2667,32.11,58,0,3.74
483,Zhicheng,CN,2021-10-25 22:13:43,30.2956,111.5047,59.32,69,100,2.48
484,Maarianhamina,AX,2021-10-25 22:13:43,60.0973,19.9348,46.26,81,90,6.91
485,Ziro,IN,2021-10-25 22:13:43,27.6333,93.8333,46.4,94,20,2.35
486,Key West,US,2021-10-25 22:13:44,24.5557,-81.7826,84.2,87,90,5.75
487,Douglas,US,2021-10-25 22:13:44,41.3,-96.167,56.5,64,1,4.0
488,Mount Gambier,AU,2021-10-25 22:12:51,-37.8333,140.7667,48.63,65,32,6.55
489,Gurupa,BR,2021-10-25 22:13:44,-1.405,-51.64,82.09,69,55,2.8
490,Korla,CN,2021-10-25 22:13:45,41.7597,86.1469,46.63,44,0,2.21
491,Aspindza,GE,2021-10-25 22:13:45,41.5739,43.2483,34.21,96,95,2.93
492,Petapa,GT,2021-10-25 22:13:45,14.5028,-90.5517,74.55,83,75,4.61
493,Palana,RU,2021-10-25 22:13:46,59.1167,159.9667,31.89,85,100,21.0
494,Birnin Kebbi,NG,2021-10-25 22:13:46,12.4539,4.1975,81.7,30,25,6.31
495,Vaitape,PF,2021-10-25 22:13:46,-16.5167,-151.75,76.78,84,96,7.34
496,Zhongshu,CN,2021-10-25 22:13:47,24.5167,103.7667,56.03,99,100,2.66
497,Norrtalje,SE,2021-10-25 22:13:47,59.758,18.705,47.01,89,100,6.55
498,Hella,NO,2021-10-25 22:13:47,67.2,14.4333,43.88,97,75,14.97
499,Sao Gabriel Da Cachoeira,BR,2021-10-25 22:13:48,-0.1303,-67.0892,74.28,96,96,0.98
500,Majene,ID,2021-10-25 22:13:48,-3.5403,118.9707,77.38,88,100,5.48
501,Angoram,PG,2021-10-25 22:13:48,-4.0625,144.0661,78.37,90,78,1.16
502,Ahipara,NZ,2021-10-25 22:13:49,-35.1667,173.1667,67.71,63,30,5.06
503,Kuala Terengganu,MY,2021-10-25 22:13:49,5.3302,103.1408,77.16,88,49,4.18
504,Turukhansk,RU,2021-10-25 22:13:50,65.8167,87.9833,14.22,97,100,6.35
505,Flinders,AU,2021-10-25 22:13:50,-34.5833,150.8552,65.8,67,2,1.99
506,Tarata,BO,2021-10-25 22:13:50,-17.6167,-66.0167,65.07,40,7,14.54
507,Wangkui,CN,2021-10-25 22:13:50,46.8333,126.5,39.45,93,29,6.69
508,Watsa,CD,2021-10-25 22:13:51,3.0372,29.5355,64.42,96,79,2.26
509,Hamilton,US,2021-10-25 22:12:07,39.1834,-84.5333,55.04,88,90,1.99
510,Taltal,CL,2021-10-25 22:10:20,-25.4,-70.4833,62.55,70,23,3.85
511,Forestville,US,2021-10-25 22:13:51,38.8451,-76.875,72.82,88,75,9.22
512,Abnub,EG,2021-10-25 22:13:52,27.2696,31.1511,69.89,49,0,7.4
513,Rumford,US,2021-10-25 22:13:52,44.5537,-70.5509,43.63,92,100,1.88
514,Ponta Delgada,PT,2021-10-25 22:13:52,37.7333,-25.6667,66.92,77,20,3.44
515,Umm Kaddadah,SD,2021-10-25 22:13:53,13.6017,26.6876,83.68,20,96,16.22
516,Camacha,PT,2021-10-25 22:13:53,33.0833,-16.3333,66.96,68,75,11.5
517,Lakatoro,VU,2021-10-25 22:13:53,-16.0999,167.4164,81.32,73,10,8.63
518,Kovilj,RS,2021-10-25 22:13:53,45.2278,20.0217,48.43,57,0,16.75
519,Hearst,CA,2021-10-25 22:13:02,49.6835,-83.6665,37.17,78,91,6.55
520,Carutapera,BR,2021-10-25 22:13:54,-1.195,-46.02,80.85,78,36,9.24
521,Saint-Augustin,CA,2021-10-25 22:13:54,51.226,-58.6502,40.08,61,57,11.99
522,Moshi,TZ,2021-10-25 22:13:54,-3.35,37.3333,71.37,74,55,4.63
523,Tautira,PF,2021-10-25 22:13:55,-17.7333,-149.15,82.42,76,91,3.83
524,Santa Cruz De Tenerife,ES,2021-10-25 22:09:26,28.4682,-16.2546,75.65,80,40,1.99
525,Cajabamba,PE,2021-10-25 22:13:55,-7.6167,-78.05,60.8,71,100,4.59
526,Labuhan,ID,2021-10-25 22:13:56,-6.8844,112.2051,79.34,78,57,4.43
527,Hay River,CA,2021-10-25 22:13:56,60.8156,-115.7999,43.07,79,71,10.94
528,Bonfim,BR,2021-10-25 22:13:56,3.0833,-59.95,81.18,78,100,6.26
529,Malanje,AO,2021-10-25 22:13:57,-9.5402,16.341,64.96,94,97,2.28
530,Vao,NC,2021-10-25 22:13:57,-22.6667,167.4833,72.09,69,51,11.25
531,Marsh Harbour,BS,2021-10-25 22:13:57,26.5412,-77.0636,79.56,82,100,10.4
532,Riyadh,SA,2021-10-25 22:11:35,24.6877,46.7219,75.34,40,0,8.01
533,Salekhard,RU,2021-10-25 22:13:58,66.53,66.6019,12.11,92,53,5.01
534,Hastings,GB,2021-10-25 22:13:58,50.8552,0.5729,53.53,90,47,10.56
535,Makakilo City,US,2021-10-25 22:13:58,21.3469,-158.0858,86.32,51,75,12.66
536,Isangel,VU,2021-10-25 22:13:59,-19.55,169.2667,79.36,75,11,9.8
537,Messina,IT,2021-10-25 22:09:39,38.1933,15.5497,63.45,90,20,5.01
538,Warmbad,NA,2021-10-25 22:13:59,-28.45,18.7333,72.52,15,75,6.69
539,Barabash,RU,2021-10-25 22:13:59,43.2,131.4833,37.08,80,0,3.22
540,Ostersund,SE,2021-10-25 22:14:00,63.1792,14.6357,37.62,100,20,4.61
541,Tabuk,PH,2021-10-25 22:14:00,17.4189,121.4443,71.31,93,100,1.97
542,Sai Buri,TH,2021-10-25 22:14:00,6.7013,101.6168,76.73,87,94,2.57
543,Veinticinco De Diciembre,MX,2021-10-25 22:14:01,25.2602,-104.0519,88.2,17,35,8.37
544,Catuday,PH,2021-10-25 22:14:01,16.2923,119.8062,77.79,76,99,11.83
545,Muros,ES,2021-10-25 22:14:02,42.7762,-9.0603,60.84,95,0,6.06
546,Itanagar,IN,2021-10-25 22:14:02,27.1,93.6167,63.52,84,0,3.8
547,Soller,ES,2021-10-25 22:14:03,39.7662,2.7152,67.86,81,100,3.49
548,Komsomolskiy,UZ,2021-10-25 22:14:03,40.4272,71.7189,47.62,27,1,3.33
549,Dubno,UA,2021-10-25 22:14:03,50.4169,25.7343,38.89,59,11,9.78
550,Collecchio,IT,2021-10-25 22:14:04,44.754,10.2184,50.56,81,59,3.96
551,Sitka,US,2021-10-25 22:14:04,57.0531,-135.33,48.09,66,75,0.0
552,Muli,MV,2021-10-25 22:09:26,2.9167,73.5667,82.65,76,100,16.93
553,Evensk,RU,2021-10-25 22:14:04,61.95,159.2333,13.19,82,61,6.96
554,Boguchany,RU,2021-10-25 22:14:05,58.3814,97.4531,41.7,78,71,16.55
555,Asyut,EG,2021-10-25 22:14:05,27.181,31.1837,69.91,49,0,7.61
556,Axim,GH,2021-10-25 22:14:05,4.8699,-2.2405,78.21,87,77,9.26
557,Chilca,PE,2021-10-25 22:14:06,-12.5211,-76.7372,63.84,84,44,9.1
558,Sankt Polten,AT,2021-10-25 22:14:06,48.2,15.6333,50.86,85,100,2.26
559,Katete,UG,2021-10-25 22:14:06,-0.7818,29.7544,60.01,95,60,3.0
560,Pampa,US,2021-10-25 22:14:07,35.5362,-100.9599,85.06,34,1,19.57
561,Krasnoarmeysk,RU,2021-10-25 22:14:07,51.0239,45.6969,31.3,71,55,6.8
562,Uray,RU,2021-10-25 22:14:08,60.1247,64.7758,29.17,74,100,10.54
563,Buala,SB,2021-10-25 22:14:08,-8.145,159.5921,83.66,71,44,7.4
564,Margate,GB,2021-10-25 22:14:08,51.3813,1.3862,51.96,89,73,12.59
565,Sorong,ID,2021-10-25 22:14:09,-0.8833,131.25,79.52,84,72,7.96
566,Sept-Iles,CA,2021-10-25 22:12:28,50.2001,-66.3821,46.06,84,4,4.0
567,San Carlos De Bariloche,AR,2021-10-25 22:11:00,-41.1456,-71.3082,47.01,88,100,10.13
568,Tublay,PH,2021-10-25 22:14:09,16.5431,120.6096,63.45,89,74,4.97
569,Yarkovo,RU,2021-10-25 22:14:09,57.4028,67.0786,35.92,98,100,6.78
570,Sumkino,RU,2021-10-25 22:14:10,58.1108,68.3244,35.91,98,100,5.21
571,Black River,JM,2021-10-25 22:14:10,18.0264,-77.8487,86.99,73,67,10.83
572,Izhma,RU,2021-10-25 22:14:10,65.0083,53.9113,17.55,97,59,2.95
573,Pacific Grove,US,2021-10-25 22:14:11,36.6177,-121.9166,64.8,77,20,5.01
574,Morehead,US,2021-10-25 22:14:11,37.2711,-87.1764,56.14,77,90,3.0
575,Namibe,AO,2021-10-25 22:14:11,-15.1961,12.1522,63.39,83,7,7.27
576,Lima,PE,2021-10-25 22:10:47,-12.0432,-77.0282,62.13,24,90,1.01
577,Duncan,US,2021-10-25 22:14:12,34.5023,-97.9578,80.82,38,1,13.8
578,Christchurch,NZ,2021-10-25 22:13:22,-43.5333,172.6333,61.92,79,90,1.99
579,Jinka,ET,2021-10-25 22:14:12,5.65,36.65,66.6,64,80,4.79
580,Kemijarvi,FI,2021-10-25 22:14:12,66.7131,27.4306,29.7,97,100,5.46
